date,iso_a3,currency_code,name,local_price,dollar_ex,dollar_price,USD_raw,EUR_raw,GBP_raw,JPY_raw,CNY_raw,GDP_bigmac,adj_price,USD_adjusted,EUR_adjusted,GBP_adjusted,JPY_adjusted,CNY_adjusted
1/1/2017,UKR,UAH,Ukraine,42,27.235,1.542133284,-0.6573,-0.62033,-0.58638,-0.52654,-0.45501,,,,,,,
1/1/2017,URY,UYU,Uruguay,125,28.725,4.351610096,-0.03298,0.07136,0.16715,0.336,0.53785,,,,,,,
1/1/2017,USA,USD,United States,4.5,1,4.5,0,0.10789,0.20695,0.38156,0.59029,57006.926,4.209043786,0,-0.02957,0.1031,0.32415,0.14984
1/1/2017,VEN,VEF,Venezuela,3550,676.6047,5.2467859,0.16595,0.29175,0.40725,0.61083,0.8542,,,,,,,
1/1/2017,VNM,VND,Vietnam,60000,22572,2.658160553,-0.4093,-0.34557,-0.28705,-0.18391,-0.06061,,,,,,,
1/1/2017,ZAF,ZAR,South Africa,26.32,13.9525,1.886400287,-0.5808,-0.53557,-0.49404,-0.42085,-0.33335,13567.06334,3.096563385,-0.4302,-0.44705,-0.37145,-0.24549,-0.34482
7/1/2017,ARE,AED,UAE,14,3.673,3.811598149,-0.15298,-0.14634,-0.07293,0.13405,0.30663,,,,,,,
7/1/2017,ARG,ARS,Argentina,70,16.9675,4.125534109,-0.08321,-0.07603,0.00343,0.22745,0.41425,8874.855964,3.206000184,0.29354,0.14058,0.28312,0.66031,0.44439
7/1/2017,AUS,AUD,Australia,5.9,1.303016483,4.527955001,0.00621,0.01409,0.10131,0.34719,0.5522,52159.46339,4.39081298,0.03662,-0.08595,0.02827,0.33054,0.15751
7/1/2017,BRA,BRL,Brazil,16.5,3.2343,5.101567573,0.13368,0.14256,0.24083,0.51785,0.74883,8078.978455,3.184214938,0.61051,0.42008,0.59754,1.06715,0.79833
7/1/2017,CAN,CAD,Canada,5.97,1.2823,4.655696795,0.0346,0.0427,0.13238,0.38519,0.59599,42053.8402,4.11419567,0.13753,0.00302,0.12837,0.46006,0.27019
7/1/2017,CHE,CHF,Switzerland,6.5,0.96415,6.741689571,0.49815,0.50989,0.63974,1.00583,1.31107,56116.03431,4.499114664,0.50627,0.32817,0.49414,0.93336,0.68193
7/1/2017,CHL,CLP,Chile,2550,663.355,3.844095545,-0.14576,-0.13907,-0.06502,0.14372,0.31777,15575.99362,3.38942783,0.14007,0.00526,0.13088,0.46332,0.27302
7/1/2017,CHN,CNY,China,19.8,6.7875,2.917127072,-0.35175,-0.34667,-0.29048,-0.13208,0,11371.255,3.274333148,-0.10444,-0.21033,-0.11165,0.14949,0
7/1/2017,COL,COP,Colombia,9900,3052.16,3.243604529,-0.2792,-0.27355,-0.21108,-0.03494,0.11192,7897.609718,3.179250401,0.02557,-0.0957,0.01731,0.31636,0.14517
7/1/2017,CRI,CRC,Costa Rica,2290,572.495,4.000034935,-0.1111,-0.10414,-0.02709,0.19012,0.37122,,,,,,,
7/1/2017,CZE,CZK,Czech Republic,75,22.8561,3.281399714,-0.2708,-0.26509,-0.20188,-0.0237,0.12487,26485.24356,3.688042504,-0.10561,-0.21137,-0.11282,0.14798,-0.00131
7/1/2017,DNK,DKK,Denmark,30,6.51255,4.606490545,0.02366,0.03168,0.12041,0.37055,0.57912,53806.7553,4.435903664,0.04388,-0.07955,0.03547,0.33986,0.16562
7/1/2017,EGY,EGP,Egypt,31.37,17.885,1.753983785,-0.61023,-0.60717,-0.57339,-0.47814,-0.39873,4153.094756,3.076753243,-0.42695,-0.49471,-0.43156,-0.26446,-0.36012
7/1/2017,EUZ,EUR,Euro area,3.91,0.875695083,4.4650245,-0.00777,0,0.086,0.32846,0.53062,36333.80506,3.957623364,0.1341,0,0.12497,0.45566,0.26636
7/1/2017,GBR,GBP,Britain,3.19,0.775885479,4.111431502,-0.08635,-0.07919,0,0.22326,0.40941,41521.38715,4.099621039,0.00812,-0.11109,0,0.29396,0.12568
7/1/2017,HKG,HKD,Hong Kong,19.2,7.8115,2.457914613,-0.4538,-0.44952,-0.40218,-0.26871,-0.15742,76897.39313,5.06795475,-0.51248,-0.57012,-0.5164,-0.37424,-0.45562
7/1/2017,HUN,HUF,Hungary,862,268.6239,3.208947528,-0.2869,-0.28131,-0.21951,-0.04525,0.10004,18519.98929,3.470012684,-0.07041,-0.18032,-0.07789,0.19317,0.038
7/1/2017,IDN,IDR,Indonesia,32126,13369.5,2.402932047,-0.46602,-0.46183,-0.41555,-0.28506,-0.17627,6326.983933,3.13625827,-0.22982,-0.32089,-0.23602,-0.01144,-0.14
7/1/2017,IND,INR,India,178,64.5575,2.757231925,-0.38728,-0.38248,-0.32937,-0.17965,-0.05481,2631.900135,3.035114172,-0.08681,-0.19479,-0.09417,0.17211,0.01968
7/1/2017,ISR,ILS,Israel,16.9,3.5405,4.773337099,0.06074,0.06905,0.16099,0.42019,0.63631,37494.11609,3.989384108,0.20276,0.06054,0.19307,0.54379,0.34302
7/1/2017,JPN,JPY,Japan,380,113.06,3.361047232,-0.2531,-0.24725,-0.18251,0,0.15218,50177.67963,4.336566381,-0.2209,-0.31303,-0.22718,0,-0.13005
7/1/2017,KOR,KRW,South Korea,4400,1144.65,3.843969772,-0.14578,-0.13909,-0.06505,0.14368,0.31772,34898.38166,3.918332075,-0.01385,-0.13046,-0.0218,0.26576,0.10115
7/1/2017,LKA,LKR,Sri Lanka,580,153.725,3.772971215,-0.16156,-0.15499,-0.08232,0.12256,0.29339,,,,,,,
7/1/2017,MEX,MXN,Mexico,49,17.79075,2.754240265,-0.38795,-0.38315,-0.3301,-0.18054,-0.05584,14430.94696,3.358084911,-0.17553,-0.27302,-0.18217,0.05823,-0.07939
7/1/2017,MYS,MYR,Malaysia,8.6,4.2935,2.003027833,-0.55488,-0.5514,-0.51281,-0.40405,-0.31336,19747.2982,3.503607335,-0.42531,-0.49326,-0.42994,-0.26236,-0.35829
7/1/2017,NOR,NOK,Norway,49,8.2852,5.914160189,0.31426,0.32455,0.43847,0.75962,1.02739,55224.17265,4.47470208,0.32859,0.17149,0.31789,0.7053,0.48353
7/1/2017,NZL,NZD,New Zealand,6.1,1.376273053,4.432259999,-0.01505,-0.00734,0.07803,0.31871,0.51939,40267.91951,4.065310355,0.09596,-0.03363,0.08713,0.4067,0.22377
7/1/2017,PAK,PKR,Pakistan,375,105.15,3.566333809,-0.20748,-0.20127,-0.13258,0.06108,0.22255,1869.007212,3.0142318,0.18934,0.04871,0.17977,0.52657,0.32805
7/1/2017,PER,PEN,Peru,10.5,3.2515,3.229278794,-0.28238,-0.27676,-0.21456,-0.0392,0.10701,8785.557,3.203555838,0.01329,-0.10652,0.00513,0.3006,0.13146
7/1/2017,PHL,PHP,Philippines,134,50.5765,2.649451821,-0.41123,-0.40662,-0.35559,-0.21172,-0.09176,4644.193164,3.09019589,-0.13815,-0.24006,-0.14509,0.10622,-0.03764
7/1/2017,POL,PLN,Poland,10.1,3.7086,2.723399666,-0.3948,-0.39006,-0.3376,-0.18972,-0.06641,21083.6954,3.540188018,-0.2267,-0.31814,-0.23293,-0.00744,-0.13652
7/1/2017,RUS,RUB,Russia,137,60.1369,2.278135388,-0.49375,-0.48978,-0.4459,-0.32219,-0.21905,18570.29906,3.471389793,-0.34031,-0.41832,-0.34562,-0.15326,-0.26338
7/1/2017,SAU,SAR,Saudi Arabia,12,3.75015,3.199872005,-0.28892,-0.28335,-0.22171,-0.04795,0.09693,31575.34763,3.827371951,-0.15958,-0.25896,-0.16635,0.07871,-0.06158
7/1/2017,SGP,SGD,Singapore,5.6,1.3777,4.06474559,-0.09672,-0.08965,-0.01136,0.20937,0.39341,61475.6017,4.645820026,-0.12051,-0.2245,-0.12759,0.12887,-0.01794
7/1/2017,SWE,SEK,Sweden,48.97,8.41565,5.818920701,0.29309,0.30322,0.4153,0.73128,0.99474,39474.88116,4.043602823,0.44656,0.27551,0.43491,0.85672,0.61526
7/1/2017,THA,THB,Thailand,119,34.0365,3.496246676,-0.22306,-0.21697,-0.14963,0.04023,0.19852,7563.34229,3.170100628,0.10864,-0.02245,0.09971,0.42299,0.23793
7/1/2017,TUR,TRY,Turkey,10.75,3.57605,3.006110094,-0.33198,-0.32674,-0.26884,-0.1056,0.0305,12498.1267,3.305178571,-0.08573,-0.19384,-0.0931,0.1735,0.02089
7/1/2017,TWN,TWD,Taiwan,69,30.4775,2.26396522,-0.4969,-0.49296,-0.44935,-0.32641,-0.22391,47347.36604,4.259093303,-0.46566,-0.52885,-0.46997,-0.31416,-0.40335
7/1/2017,UKR,UAH,Ukraine,44,25.915,1.697858383,-0.6227,-0.61974,-0.58704,-0.49484,-0.41797,,,,,,,
7/1/2017,URY,UYU,Uruguay,130,28.705,4.52882773,0.00641,0.01429,0.10152,0.34745,0.5525,,,,,,,
7/1/2017,USA,USD,United States,4.5,1,4.5,0,0.00783,0.09451,0.33887,0.54261,57006.926,4.523500697,0,-0.11824,-0.00805,0.28354,0.11662
7/1/2017,VEN,VEF,Venezuela,10950,2700,4.055555556,-0.09877,-0.09171,-0.01359,0.20663,0.39026,,,,,,,
7/1/2017,VNM,VND,Vietnam,60000,22732.5,2.63939294,-0.41347,-0.40887,-0.35804,-0.21471,-0.09521,,,,,,,
7/1/2017,ZAF,ZAR,South Africa,30,13.27,2.260738508,-0.49761,-0.49368,-0.45013,-0.32737,-0.22501,11902.8369,3.288883934,-0.30902,-0.39073,-0.31459,-0.1131,-0.22844
1/1/2018,ARE,AED,UAE,14,3.673,3.811598149,-0.17319,-0.21179,-0.13629,0.11063,0.20177,,,,,,,
1/1/2018,ARG,ARS,Argentina,75,18.9375,3.96039604,-0.14091,-0.18102,-0.10257,0.15399,0.24869,11602.50676,3.412458676,0.21015,0.00682,0.15128,0.56316,0.25422
1/1/2018,AUS,AUD,Australia,5.9,1.253682693,4.706135,0.02085,-0.02681,0.06641,0.37128,0.48382,54431.41547,4.694724429,0.04526,-0.13037,-0.00559,0.35016,0.08332
1/1/2018,BRA,BRL,Brazil,16.5,3.2279,5.111682518,0.10882,0.05705,0.15831,0.48945,0.61168,8591.727128,3.322318168,0.60432,0.33475,0.52627,1.07231,0.66275
1/1/2018,CAN,CAD,Canada,6.55,1.2459,5.25724376,0.1404,0.08715,0.1913,0.53186,0.65758,39542.45658,4.248960046,0.29016,0.07338,0.2274,0.66651,0.33715
1/1/2018,CHE,CHF,Switzerland,6.5,0.96085,6.764843628,0.46743,0.39891,0.53292,0.97115,1.13292,57719.3667,4.793163249,0.47165,0.22437,0.40005,0.90093,0.52524
1/1/2018,CHL,CLP,Chile,2600,605.935,4.290889287,-0.06922,-0.11268,-0.02768,0.25029,0.35289,16471.09333,3.558220546,0.25743,0.04615,0.19625,0.62422,0.30322
1/1/2018,CHN,CNY,China,20.4,6.432,3.171641791,-0.31201,-0.34413,-0.2813,-0.07584,0,12107.63101,3.427581722,-0.03514,-0.19726,-0.08208,0.24631,0
1/1/2018,COL,COP,Colombia,10900,2844.12,3.832468391,-0.16866,-0.20748,-0.13156,0.11671,0.20835,7801.064099,3.298646303,0.21147,0.00791,0.15253,0.56486,0.25559
1/1/2018,CRI,CRC,Costa Rica,2290,568.53,4.027931683,-0.12626,-0.16706,-0.08727,0.17367,0.26998,,,,,,,
1/1/2018,CZE,CZK,Czech Republic,79,20.747,3.807779438,-0.17402,-0.21258,-0.13715,0.10952,0.20057,26714.91312,3.864912911,0.02731,-0.14531,-0.02267,0.32698,0.06472
1/1/2018,DNK,DKK,Denmark,30,6.0827,4.93202032,0.06985,0.0199,0.1176,0.4371,0.55504,56583.06025,4.759143077,0.0806,-0.10097,0.02803,0.39581,0.11995
1/1/2018,EGY,EGP,Egypt,34.21,17.7,1.932768362,-0.58074,-0.60032,-0.56203,-0.43683,-0.39061,4240.961347,3.192059468,-0.36864,-0.47472,-0.39935,-0.18447,-0.34565
1/1/2018,EUZ,EUR,Euro area,3.95,0.816826629,4.835787497,0.04898,0,0.09579,0.40906,0.5247,37744.57604,4.195132836,0.20196,0,0.14349,0.55258,0.24573
1/1/2018,GBR,GBP,Britain,3.19,0.72285673,4.413045999,-0.04272,-0.08742,0,0.28588,0.39141,43843.04082,4.377716347,0.05114,-0.12548,0,0.35776,0.08942
1/1/2018,HKG,HKD,Hong Kong,20.5,7.819,2.621818647,-0.43128,-0.45783,-0.40589,-0.23605,-0.17336,75911.25335,5.337814839,-0.48784,-0.57389,-0.51275,-0.33844,-0.46919
1/1/2018,HUN,HUF,Hungary,864,252.14215,3.426638505,-0.25669,-0.2914,-0.22352,-0.00154,0.0804,19652.69892,3.653475457,-0.02202,-0.18634,-0.0696,0.26326,0.0136
1/1/2018,IDN,IDR,Indonesia,35750,13359,2.67609851,-0.4195,-0.44661,-0.39359,-0.22023,-0.15624,6186.605617,3.250310614,-0.14149,-0.28574,-0.18326,0.10894,-0.11022
1/1/2018,IND,INR,India,180,63.86125,2.81861066,-0.38859,-0.41714,-0.3613,-0.17871,-0.11131,2944.771164,3.153252496,-0.06794,-0.22455,-0.11328,0.20395,-0.03399
1/1/2018,ISR,ILS,Israel,16.5,3.43635,4.801606356,0.04156,-0.00707,0.08805,0.3991,0.51392,40435.13198,4.275686085,0.17098,-0.02578,0.11401,0.51256,0.21362
1/1/2018,JPN,JPY,Japan,380,110.725,3.431925943,-0.25555,-0.29031,-0.22232,0,0.08207,52016.36568,4.622419629,-0.22583,-0.35591,-0.26349,0,-0.19763
1/1/2018,KOR,KRW,South Korea,4400,1069.25,4.115033902,-0.10737,-0.14905,-0.06753,0.19905,0.29745,37496.95893,4.187719363,0.02462,-0.14754,-0.02522,0.32351,0.06194
1/1/2018,LKA,LKR,Sri Lanka,580,153.8,3.771131339,-0.18197,-0.22016,-0.14546,0.09884,0.18902,,,,,,,
1/1/2018,MEX,MXN,Mexico,48,18.6635,2.57186487,-0.44211,-0.46816,-0.41721,-0.25061,-0.18911,16131.97402,3.548067566,-0.24417,-0.37117,-0.28094,-0.02369,-0.21664
1/1/2018,MYS,MYR,Malaysia,9,3.954,2.276176024,-0.50625,-0.52931,-0.48422,-0.33676,-0.28234,20235.59141,3.670926826,-0.35346,-0.46209,-0.38491,-0.16486,-0.32991
1/1/2018,NOR,NOK,Norway,49,7.8501,6.241958701,0.354,0.29078,0.41443,0.81879,0.96805,55817.28757,4.736216411,0.37422,0.14332,0.30737,0.77509,0.42427
1/1/2018,NZL,NZD,New Zealand,6.2,1.374664925,4.510190001,-0.02165,-0.06733,0.02201,0.31419,0.42204,42049.54098,4.324020292,0.08762,-0.09513,0.0347,0.40488,0.12723
1/1/2018,PAK,PKR,Pakistan,375,110.505,3.393511606,-0.26388,-0.29825,-0.23103,-0.01119,0.06995,2009.590573,3.125253883,0.13222,-0.05802,0.07714,0.4625,0.17346
1/1/2018,PER,PEN,Peru,10.5,3.212,3.268991283,-0.29089,-0.324,-0.25924,-0.04748,0.03069,9564.983423,3.351456739,0.01706,-0.15383,-0.03241,0.31375,0.0541
1/1/2018,PHL,PHP,Philippines,134,50.725,2.641695416,-0.42696,-0.45372,-0.40139,-0.23026,-0.16709,5077.529618,3.217105702,-0.14378,-0.28765,-0.18543,0.10598,-0.1126
1/1/2018,POL,PLN,Poland,10.1,3.40575,2.965572928,-0.35671,-0.38674,-0.328,-0.13589,-0.06497,22278.92957,3.732102855,-0.17144,-0.31066,-0.21175,0.07025,-0.14127
1/1/2018,RUS,RUB,Russia,130,56.745,2.290950745,-0.50305,-0.52625,-0.48087,-0.33246,-0.27768,20600.19986,3.681842933,-0.35119,-0.4602,-0.38275,-0.16193,-0.32756
1/1/2018,SAU,SAR,Saudi Arabia,12,3.7503,3.19974402,-0.30591,-0.33832,-0.27494,-0.06765,0.00886,30995.98539,3.993085039,-0.16445,-0.30484,-0.20509,0.07929,-0.13402
1/1/2018,SGP,SGD,Singapore,5.8,1.32255,4.385467468,-0.04871,-0.09312,-0.00625,0.27784,0.38271,62481.28051,4.935731416,-0.07353,-0.2292,-0.1186,0.19673,-0.03979
1/1/2018,SWE,SEK,Sweden,49.1,8.0188,6.12311069,0.32822,0.26621,0.3875,0.78416,0.93058,41357.30561,4.303295279,0.48368,0.23438,0.4115,0.91647,0.53771
1/1/2018,THA,THB,Thailand,119,31.95,3.72456964,-0.19207,-0.22979,-0.15601,0.08527,0.17433,8195.034643,3.310441489,0.17316,-0.02396,0.11609,0.51538,0.21589
1/1/2018,TUR,TRY,Turkey,10.75,3.8026,2.827013096,-0.38677,-0.4154,-0.3594,-0.17626,-0.10866,14112.21605,3.487597511,-0.15478,-0.2968,-0.1959,0.09177,-0.124
1/1/2018,TWN,TWD,Taiwan,69,29.553,2.334788346,-0.49354,-0.51719,-0.47093,-0.31969,-0.26385,49826.02422,4.556842431,-0.46574,-0.55551,-0.49173,-0.3099,-0.44628
1/1/2018,UKR,UAH,Ukraine,47,28.715,1.636775205,-0.64495,-0.66153,-0.62911,-0.52307,-0.48393,,,,,,,
1/1/2018,URY,UYU,Uruguay,140,28.58,4.898530441,0.06259,0.01297,0.11001,0.42734,0.54448,,,,,,,
1/1/2018,USA,USD,United States,4.61,1,4.61,0,-0.04669,0.04463,0.34327,0.45351,58179.697,4.806945197,0,-0.16803,-0.04865,0.2917,0.03642
1/1/2018,VNM,VND,Vietnam,65000,22711.5,2.861986218,-0.37918,-0.40817,-0.35147,-0.16607,-0.09763,,,,,,,
1/1/2018,ZAF,ZAR,South Africa,30,12.25815,2.447351354,-0.46912,-0.49391,-0.44543,-0.28689,-0.22836,12935.02198,3.452353193,-0.26082,-0.38502,-0.29678,-0.0452,-0.2339
7/1/2018,ARE,AED,United Arab Emirates,14,3.67315,3.811442495,-0.17501,-0.19506,-0.09928,0.08724,0.23119,,,,,,,
7/1/2018,ARG,ARS,Argentina,75,27.725,2.705139766,-0.41447,-0.4287,-0.36072,-0.22834,-0.12617,11627.67489,3.184631663,-0.15126,-0.28882,-0.16126,0.06349,-0.1224
7/1/2018,AUS,AUD,Australia,6.05,1.339853956,4.5154175,-0.02264,-0.04639,0.06709,0.28805,0.45859,53197.02131,4.462968248,0.01092,-0.15292,-0.00099,0.26671,0.0453
7/1/2018,AZE,AZN,Azerbaijan,3.95,1.70175,2.321140003,-0.49759,-0.5098,-0.45147,-0.33788,-0.25022,,,,,,,
7/1/2018,BHR,BHD,Bahrain,1.2,0.37955,3.161638783,-0.31566,-0.33229,-0.25284,-0.09812,0.02129,,,,,,,
7/1/2018,BRA,BRL,Brazil,16.9,3.83835,4.402933552,-0.04698,-0.07015,0.04051,0.25597,0.42225,8406.568676,3.085576511,0.42577,0.19469,0.40897,0.78653,0.47425
7/1/2018,CAN,CAD,Canada,6.65,1.31235,5.06724578,0.09681,0.07015,0.1975,0.44546,0.63684,39032.31872,4.027376662,0.25716,0.05341,0.24235,0.57526,0.29991
7/1/2018,CHE,CHF,Switzerland,6.5,0.99325,6.544173169,0.41649,0.38206,0.54652,0.86677,1.11393,57844.5714,4.605889267,0.41966,0.18957,0.40293,0.77887,0.46793
7/1/2018,CHL,CLP,Chile,2640,651.73,4.050757215,-0.12321,-0.14452,-0.04272,0.1555,0.30849,16256.71901,3.326983587,0.21654,0.01937,0.20221,0.52437,0.25791
7/1/2018,CHN,CNY,China,20.5,6.622,3.095741468,-0.32993,-0.34621,-0.26841,-0.11692,0,12074.70512,3.198378694,-0.03289,-0.18963,-0.04428,0.21182,0
7/1/2018,COL,COP,Colombia,11900,2874.07,4.140469787,-0.10379,-0.12558,-0.02152,0.1811,0.33747,7161.012521,3.047273287,0.35763,0.13759,0.34163,0.70115,0.40379
7/1/2018,CRI,CRC,Costa Rica,2290,567.8,4.03311025,-0.12703,-0.14825,-0.04689,0.15047,0.30279,,,,,,,
7/1/2018,CZE,CZK,Czech Republic,75,22.06475,3.399086779,-0.26427,-0.28215,-0.19672,-0.03039,0.09799,28200.74907,3.694285263,-0.08066,-0.22967,-0.0915,0.15195,-0.0494
7/1/2018,DNK,DKK,Denmark,30,6.3591,4.717648724,0.02114,-0.00368,0.11488,0.34574,0.52392,56705.80007,4.570869879,0.03126,-0.13588,0.01911,0.2922,0.06633
7/1/2018,EGY,EGP,Egypt,31.37,17.905,1.752024574,-0.62077,-0.62999,-0.58596,-0.50022,-0.43405,4634.937902,2.96959168,-0.4105,-0.50604,-0.41744,-0.26134,-0.39045
7/1/2018,EUZ,EUR,Euro area,4.04,0.853205921,4.735082001,0.02491,0,0.119,0.35071,0.52955,36983.783,3.964380287,0.19342,0,0.17936,0.49539,0.23401
7/1/2018,GBR,GBP,Britain,3.19,0.753863551,4.231534998,-0.08408,-0.10634,0,0.20707,0.36689,43938.14503,4.178240166,0.01192,-0.15208,0,0.26797,0.04633
7/1/2018,GTM,GTQ,Guatemala,25,7.4871,3.339076545,-0.27726,-0.29482,-0.21091,-0.04751,0.0786,,,,,,,
7/1/2018,HKG,HKD,Hong Kong,20,7.84825,2.548338802,-0.44841,-0.46182,-0.39777,-0.27307,-0.17682,77977.81784,5.225024945,-0.51268,-0.59167,-0.51842,-0.38938,-0.49611
7/1/2018,HND,HNL,Honduras,85,23.9926,3.542759017,-0.23317,-0.25181,-0.16277,0.01059,0.1444,,,,,,,
7/1/2018,HUN,HUF,Hungary,850,276.4302,3.074917285,-0.33443,-0.35061,-0.27333,-0.12286,-0.00673,20019.72317,3.442703133,-0.10757,-0.25221,-0.11808,0.11825,-0.07722
7/1/2018,IDN,IDR,Indonesia,31500,14360,2.193593315,-0.5252,-0.53674,-0.48161,-0.37426,-0.29142,7036.536974,3.043445426,-0.27983,-0.39655,-0.28832,-0.09761,-0.25534
7/1/2018,IND,INR,India,173,68.825,2.513621504,-0.45593,-0.46915,-0.40598,-0.28297,-0.18804,3070.57001,2.921484388,-0.14032,-0.27965,-0.15044,0.07721,-0.11108
7/1/2018,ISR,ILS,Israel,17,3.6349,4.676882445,0.01231,-0.01229,0.10524,0.33411,0.51075,39330.99541,4.036561539,0.15768,-0.02995,0.14404,0.4506,0.19704
7/1/2018,JOR,JOD,Jordan,1.95,0.71005,2.746285473,-0.40557,-0.42001,-0.351,-0.2166,-0.11288,,,,,,,
7/1/2018,JPN,JPY,Japan,390,111.25,3.505617978,-0.24121,-0.25965,-0.17155,0,0.1324,50792.5533,4.389026277,-0.20193,-0.33128,-0.21134,0,-0.1748
7/1/2018,KOR,KRW,South Korea,4500,1116,4.032258065,-0.12722,-0.14843,-0.04709,0.15023,0.30252,36743.22397,3.956982638,0.01818,-0.14684,0.00619,0.27582,0.05281
7/1/2018,KWT,KWD,Kuwait,1.05,0.3025,3.47107438,-0.24869,-0.26695,-0.17971,-0.00985,0.12124,,,,,,,
7/1/2018,LBN,LBP,Lebanon,6500,1511,4.301786896,-0.06888,-0.09151,0.0166,0.22711,0.38958,,,,,,,
7/1/2018,LKA,LKR,Sri Lanka,580,159.27,3.641614868,-0.21177,-0.23093,-0.13941,0.03879,0.17633,,,,,,,
7/1/2018,MDA,MDL,Moldova,43,16.6526,2.582179359,-0.44109,-0.45467,-0.38978,-0.26342,-0.16589,,,,,,,
7/1/2018,MEX,MXN,Mexico,49,19.0515,2.57197596,-0.4433,-0.45683,-0.39219,-0.26633,-0.16919,15837.02934,3.31407733,-0.22456,-0.35024,-0.2337,-0.02835,-0.19819
7/1/2018,MYS,MYR,Malaysia,8.45,4.0225,2.100683654,-0.54531,-0.55636,-0.50356,-0.40077,-0.32143,21599.45298,3.491282834,-0.3988,-0.49624,-0.40588,-0.24668,-0.37836
7/1/2018,NIC,NIO,Nicaragua,103,31.5872,3.260814507,-0.2942,-0.31135,-0.2294,-0.06983,0.05332,,,,,,,
7/1/2018,NOR,NOK,Norway,42,8.0415,5.222906174,0.1305,0.10302,0.23428,0.48987,0.68713,65261.42733,4.833971714,0.07957,-0.0954,0.06685,0.35273,0.11628
7/1/2018,NZL,NZD,New Zealand,6.2,1.464343242,4.23398,-0.08355,-0.10583,0.00058,0.20777,0.36768,42140.75474,4.122966991,0.02608,-0.14022,0.01399,0.28571,0.06097
7/1/2018,OMN,OMR,Oman,1.05,0.385,2.727272727,-0.40968,-0.42403,-0.35549,-0.22203,-0.11902,,,,,,,
7/1/2018,PAK,PKR,Pakistan,375,121.49,3.0866738,-0.33189,-0.34813,-0.27055,-0.11951,-0.00293,2013.949772,2.888991303,0.06755,-0.10548,0.05497,0.33767,0.10385
7/1/2018,PER,PEN,Peru,10.5,3.2715,3.20953691,-0.3053,-0.32218,-0.24152,-0.08446,0.03676,9585.73176,3.121838022,0.02725,-0.13924,0.01514,0.28717,0.06218
7/1/2018,PHL,PHP,Philippines,140,53.487,2.617458448,-0.43345,-0.44722,-0.38144,-0.25335,-0.1545,4870.463334,2.976834536,-0.12145,-0.26384,-0.1318,0.10085,-0.09157
7/1/2018,POL,PLN,Poland,10.1,3.68695,2.739391638,-0.40706,-0.42147,-0.35262,-0.21857,-0.11511,22327.25697,3.513664193,-0.221,-0.34726,-0.23018,-0.02389,-0.19451
7/1/2018,QAT,QAR,Qatar,12,3.641,3.295797858,-0.28662,-0.30396,-0.22113,-0.05985,0.06462,,,,,,,
7/1/2018,ROU,RON,Romania,9.2,3.97325,2.315484805,-0.49881,-0.51099,-0.4528,-0.33949,-0.25204,,,,,,,
7/1/2018,RUS,RUB,Russia,130,62.14065,2.092028326,-0.54718,-0.55819,-0.50561,-0.40324,-0.32422,20644.88576,3.461928074,-0.3962,-0.49406,-0.40332,-0.24342,-0.37567
7/1/2018,SAU,SAR,Saudi Arabia,12,3.7504,3.199658703,-0.30743,-0.32427,-0.24385,-0.08728,0.03357,31063.22181,3.782311752,-0.15474,-0.29174,-0.1647,0.05913,-0.126
7/1/2018,SGP,SGD,Singapore,5.8,1.35585,4.277759339,-0.07408,-0.09658,0.01092,0.22026,0.38182,62616.81474,4.75264484,-0.10066,-0.24642,-0.11126,0.1269,-0.07008
7/1/2018,SWE,SEK,Sweden,51,8.7526,5.826840025,0.26122,0.23057,0.377,0.66214,0.88221,39902.91319,4.0541491,0.43607,0.20332,0.41915,0.79944,0.4849
7/1/2018,THA,THB,Thailand,119,33.17,3.587579138,-0.22347,-0.24234,-0.15218,0.02338,0.15888,8212.811291,3.079618102,0.16398,-0.02467,0.15027,0.45851,0.20357
7/1/2018,TUR,TRY,Turkey,10.75,4.70625,2.284196547,-0.50559,-0.5176,-0.4602,-0.34842,-0.26215,14142.82823,3.261977419,-0.30033,-0.41373,-0.30857,-0.12329,-0.27653
7/1/2018,TWN,TWD,Taiwan,69,30.3725,2.271791917,-0.50827,-0.52022,-0.46313,-0.35196,-0.26616,49934.1067,4.362627409,-0.47969,-0.56402,-0.48582,-0.34804,-0.462
7/1/2018,UKR,UAH,Ukraine,50,26.199,1.908469789,-0.58691,-0.59695,-0.54899,-0.4556,-0.38352,,,,,,,
7/1/2018,URY,UYU,Uruguay,140,31.31,4.471414883,-0.03216,-0.05568,0.05669,0.2755,0.44438,,,,,,,
7/1/2018,USA,USD,United States,4.62,1,4.62,0,-0.0243,0.0918,0.31788,0.49237,58179.697,4.616195017,0,-0.16207,-0.01178,0.25303,0.03401
7/1/2018,VNM,VND,Vietnam,65000,23039.5,2.82124178,-0.38934,-0.40418,-0.33328,-0.19522,-0.08867,,,,,,,
7/1/2018,ZAF,ZAR,South Africa,31,13.3619,2.320029337,-0.49783,-0.51003,-0.45173,-0.3382,-0.25057,12544.9167,3.212838596,-0.27848,-0.39542,-0.28698,-0.09592,-0.25395
1/1/2019,ARE,AED,United Arab Emirates,14,3.67315,3.811442495,-0.19078,-0.17891,-0.06422,0.05978,0.24915,,,,,,,
