goodreads_link,title,animal,animal_group,pronoun,num_ratings,avg_ratings,num_reviews,author,pub_year,pub_date,decade,decade_category,book_cover_image,description,ISBN,publisher
https://www.goodreads.com/book/show/17080312-the-christmas-wish,The Christmas Wish,bear,bear,he/him,1091,4.18,176,Lori Evert,2023,,,2020s,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1409604521i/17080312.jpg,"In the tradition of The Snowman, The Polar Express, and the many books of Jan Brett this cozy Nordic tale filled with extraordinary photographs will have readers of all ages believing in the magic of Christmas. This is one to pull out every year and savor.

Long ago, a brave little girl named Anja wanted to be one of Santa's elves. So she leaves a note for her family and helps her elderly neighbor prepare for the holiday, then she straps on her skis, and heads out into the snowy landscape. From a red bird to a polar bear to a reindeer, a menagerie of winter animals help Anja make her way to Santa. A generous trim-size, matte cover, and foiled title make this a special book for the holiday season.",9780449816813,Random House Books for Young Readers
https://www.goodreads.com/book/show/17080312-the-christmas-wish,The Christmas Wish,reindeer,reindeer,he/him,1091,4.18,176,Lori Evert,2023,,,2020s,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1409604521i/17080312.jpg,"In the tradition of The Snowman, The Polar Express, and the many books of Jan Brett this cozy Nordic tale filled with extraordinary photographs will have readers of all ages believing in the magic of Christmas. This is one to pull out every year and savor.

Long ago, a brave little girl named Anja wanted to be one of Santa's elves. So she leaves a note for her family and helps her elderly neighbor prepare for the holiday, then she straps on her skis, and heads out into the snowy landscape. From a red bird to a polar bear to a reindeer, a menagerie of winter animals help Anja make her way to Santa. A generous trim-size, matte cover, and foiled title make this a special book for the holiday season.",9780449816813,Random House Books for Young Readers
https://www.goodreads.com/book/show/55277615-the-bruce-swap,The Bruce Swap,bear,bear,he/him,1059,4.27,181,Ryan T.  Higgins,2021,"May 4, 2021",,2020s,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1601942450i/55277615.jpg,"Bruce is a bear who struggles with fun.When Bruce says no to fun one too many times, Nibbs, Thistle, and Rupert secretly wish Bruce was more fun. And the geese secretly wish for sandwiches. The next morning, all their wishes come true. Bruce is cheerful. Bruce is adventurous. Bruce has pizzazz . . . and a basket of sandwiches.Except Bruce is not exactly Bruce. He's Kevin, Bruce's fun cousin. Nobody knows that Bruce has gone fishing. Nobody knows that Kevin is coming. Nobody even knows who Kevin is. But, everyone quickly learns one thing: Kevin LOVES fun.Is it possible that too much fun is no fun at all?Show more",9781368028561,Hyperion Books for Children
https://www.goodreads.com/book/show/55277615-the-bruce-swap,The Bruce Swap,bear,bear,he/him,1059,4.27,181,Ryan T.  Higgins,2021,"May 4, 2021",,2020s,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1601942450i/55277615.jpg,"Bruce is a bear who struggles with fun.When Bruce says no to fun one too many times, Nibbs, Thistle, and Rupert secretly wish Bruce was more fun. And the geese secretly wish for sandwiches. The next morning, all their wishes come true. Bruce is cheerful. Bruce is adventurous. Bruce has pizzazz . . . and a basket of sandwiches.Except Bruce is not exactly Bruce. He's Kevin, Bruce's fun cousin. Nobody knows that Bruce has gone fishing. Nobody knows that Kevin is coming. Nobody even knows who Kevin is. But, everyone quickly learns one thing: Kevin LOVES fun.Is it possible that too much fun is no fun at all?Show more",9781368028561,Hyperion Books for Children
https://www.goodreads.com/book/show/59627459-i-m-not-scared-you-re-scared,"I'm Not Scared, You're Scared!",bear,bear,he/him,1056,4.05,179,Seth Meyers,2022,"March 15, 2022",,2020s,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1638645044i/59627459.jpg,"When you're a bear who is easily scared, it's hard to have friends. Fortunately, Bear has one: Rabbit, who is very brave. One day, Rabbit urges Bear to face his fears and embark on an adventure together. However, things don't entirely go as planned, and the two friends learn the true meaning of bravery.Equal parts hilarious and touching, this funny tale of adventure, bravery, and daring rescue will both inspire the adventurous spirit in all of us and make us laugh along the way. With the unfailingly witty voice of one of America's favorite comedians, Seth Meyers's debut picture book is bound for hilarity history.Show more",9780593352380,Harry N. Abrams
https://www.goodreads.com/book/show/59627459-i-m-not-scared-you-re-scared,"I'm Not Scared, You're Scared!",rabbit,rabbit,she/her,1056,4.05,179,Seth Meyers,2022,"March 15, 2022",,2020s,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1638645044i/59627459.jpg,"When you're a bear who is easily scared, it's hard to have friends. Fortunately, Bear has one: Rabbit, who is very brave. One day, Rabbit urges Bear to face his fears and embark on an adventure together. However, things don't entirely go as planned, and the two friends learn the true meaning of bravery.Equal parts hilarious and touching, this funny tale of adventure, bravery, and daring rescue will both inspire the adventurous spirit in all of us and make us laugh along the way. With the unfailingly witty voice of one of America's favorite comedians, Seth Meyers's debut picture book is bound for hilarity history.Show more",9780593352380,Harry N. Abrams
https://www.goodreads.com/book/show/59627459-i-m-not-scared-you-re-scared,"I'm Not Scared, You're Scared!",bird,bird,she/her,1056,4.05,179,Seth Meyers,2022,"March 15, 2022",,2020s,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1638645044i/59627459.jpg,"When you're a bear who is easily scared, it's hard to have friends. Fortunately, Bear has one: Rabbit, who is very brave. One day, Rabbit urges Bear to face his fears and embark on an adventure together. However, things don't entirely go as planned, and the two friends learn the true meaning of bravery.Equal parts hilarious and touching, this funny tale of adventure, bravery, and daring rescue will both inspire the adventurous spirit in all of us and make us laugh along the way. With the unfailingly witty voice of one of America's favorite comedians, Seth Meyers's debut picture book is bound for hilarity history.Show more",9780593352380,Harry N. Abrams
https://www.goodreads.com/book/show/189740079-pebbles-and-the-biggest-number,Pebbles and the Biggest Number,butterfly,butterfly,he/him,1012,4.9,842,Joey Benun,2023,"July 1, 2023",2020,2020s,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1689348085i/189740079.jpg,"What’s the BIGGEST number? Pebbles the butterfly wants to know! He travels the world in search of the answer, asking every animal he meets. Along the way, he must escape an earthquake, outrun an avalanche, and fly over a tsunami. Luckily, his new friends are there to lend him a hand . . . or a paw. Will Pebbles ever find the biggest number? Flutter in and find out!",9781737818601,Joey Benun
https://www.goodreads.com/book/show/189740079-pebbles-and-the-biggest-number,Pebbles and the Biggest Number,camel,camel,he/him,1012,4.9,842,Joey Benun,2023,"July 1, 2023",2020,2020s,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1689348085i/189740079.jpg,"What’s the BIGGEST number? Pebbles the butterfly wants to know! He travels the world in search of the answer, asking every animal he meets. Along the way, he must escape an earthquake, outrun an avalanche, and fly over a tsunami. Luckily, his new friends are there to lend him a hand . . . or a paw. Will Pebbles ever find the biggest number? Flutter in and find out!",9781737818601,Joey Benun
https://www.goodreads.com/book/show/189740079-pebbles-and-the-biggest-number,Pebbles and the Biggest Number,eel,eel,she/her,1012,4.9,842,Joey Benun,2023,"July 1, 2023",2020,2020s,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1689348085i/189740079.jpg,"What’s the BIGGEST number? Pebbles the butterfly wants to know! He travels the world in search of the answer, asking every animal he meets. Along the way, he must escape an earthquake, outrun an avalanche, and fly over a tsunami. Luckily, his new friends are there to lend him a hand . . . or a paw. Will Pebbles ever find the biggest number? Flutter in and find out!",9781737818601,Joey Benun
https://www.goodreads.com/book/show/189740079-pebbles-and-the-biggest-number,Pebbles and the Biggest Number,frog,frog,he/him,1012,4.9,842,Joey Benun,2023,"July 1, 2023",2020,2020s,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1689348085i/189740079.jpg,"What’s the BIGGEST number? Pebbles the butterfly wants to know! He travels the world in search of the answer, asking every animal he meets. Along the way, he must escape an earthquake, outrun an avalanche, and fly over a tsunami. Luckily, his new friends are there to lend him a hand . . . or a paw. Will Pebbles ever find the biggest number? Flutter in and find out!",9781737818601,Joey Benun
https://www.goodreads.com/book/show/189740079-pebbles-and-the-biggest-number,Pebbles and the Biggest Number,crab,crab,she/her,1012,4.9,842,Joey Benun,2023,"July 1, 2023",2020,2020s,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1689348085i/189740079.jpg,"What’s the BIGGEST number? Pebbles the butterfly wants to know! He travels the world in search of the answer, asking every animal he meets. Along the way, he must escape an earthquake, outrun an avalanche, and fly over a tsunami. Luckily, his new friends are there to lend him a hand . . . or a paw. Will Pebbles ever find the biggest number? Flutter in and find out!",9781737818601,Joey Benun
https://www.goodreads.com/book/show/189740079-pebbles-and-the-biggest-number,Pebbles and the Biggest Number,dolphin,dolphin,he/him,1012,4.9,842,Joey Benun,2023,"July 1, 2023",2020,2020s,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1689348085i/189740079.jpg,"What’s the BIGGEST number? Pebbles the butterfly wants to know! He travels the world in search of the answer, asking every animal he meets. Along the way, he must escape an earthquake, outrun an avalanche, and fly over a tsunami. Luckily, his new friends are there to lend him a hand . . . or a paw. Will Pebbles ever find the biggest number? Flutter in and find out!",9781737818601,Joey Benun
https://www.goodreads.com/book/show/189740079-pebbles-and-the-biggest-number,Pebbles and the Biggest Number,eagle,eagle,she/her,1012,4.9,842,Joey Benun,2023,"July 1, 2023",2020,2020s,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1689348085i/189740079.jpg,"What’s the BIGGEST number? Pebbles the butterfly wants to know! He travels the world in search of the answer, asking every animal he meets. Along the way, he must escape an earthquake, outrun an avalanche, and fly over a tsunami. Luckily, his new friends are there to lend him a hand . . . or a paw. Will Pebbles ever find the biggest number? Flutter in and find out!",9781737818601,Joey Benun
https://www.goodreads.com/book/show/189740079-pebbles-and-the-biggest-number,Pebbles and the Biggest Number,dog,dog,he/him,1012,4.9,842,Joey Benun,2023,"July 1, 2023",2020,2020s,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1689348085i/189740079.jpg,"What’s the BIGGEST number? Pebbles the butterfly wants to know! He travels the world in search of the answer, asking every animal he meets. Along the way, he must escape an earthquake, outrun an avalanche, and fly over a tsunami. Luckily, his new friends are there to lend him a hand . . . or a paw. Will Pebbles ever find the biggest number? Flutter in and find out!",9781737818601,Joey Benun
https://www.goodreads.com/book/show/189740079-pebbles-and-the-biggest-number,Pebbles and the Biggest Number,butterfly,butterfly,she/her,1012,4.9,842,Joey Benun,2023,"July 1, 2023",2020,2020s,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1689348085i/189740079.jpg,"What’s the BIGGEST number? Pebbles the butterfly wants to know! He travels the world in search of the answer, asking every animal he meets. Along the way, he must escape an earthquake, outrun an avalanche, and fly over a tsunami. Luckily, his new friends are there to lend him a hand . . . or a paw. Will Pebbles ever find the biggest number? Flutter in and find out!",9781737818601,Joey Benun
https://www.goodreads.com/book/show/197442.Alexander_and_the_Wind_Up_Mouse,Alexander and the Wind-Up Mouse,mouse,mouse,he/him,8607,4.14,338,Leo Lionni,1969,"November 12, 1969",1960,1960s,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320551595i/197442.jpg,"The beloved Caldecott Honor Book and Christopher Award winner about two unlikely friends who see each other for who they are inside.Everyone loves Willy the wind-up mouse, while Alexander, the real mouse, is chased away with brooms and imperiled by mousetraps. Wouldn't it be wonderful to be loved and cuddled, thinks Alexander, and he wishes he could be a wind-up mouse, too. In this gentle fable about a real mouse and a mechanical one, Leo Lionni explores the magic of friendship.Originally published in 1969, the Caldecott Honor-winning Alexander and the Wind-Up Mouse is sure to enchant a whole new generation of readers.""A delicate fantasy about friendship, illustrated with bold, sumptuous collages.""-- The New York TimesShow more",9780394809144,Knopf Books for Young Readers
https://www.goodreads.com/book/show/1037191.Harry_and_the_Lady_Next_Door,Harry and the Lady Next Door,dog,dog,he/him,7869,4.21,141,Gene Zion,1960,"January 1, 1960",1960,1960s,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1384258895i/1037191.jpg,"Harry is a little white dog with black spots who has a big problemthe lady next door sings all the time and hurts poor Harry's ears. She sings higher than the peanut man's whistle and louder than the siren on the fire engine, but no one does anything about itexcept Harry that is. Harry comes up with one clever scheme after another to get her to stop, each one funnier than the last and each one landing him a night in the doghouse. But Harry is ingenious and persistent, and his attempts finally lead to a solution that is a wonderful surprise for both Harryandthe lady next door.",9780064440080,HarperCollins
https://www.goodreads.com/book/show/375902.Inch_by_Inch,Inch by Inch,inchworm,inchworm,he/him,7638,4.08,485,Leo Lionni,1960,"January 1, 1960",1960,1960s,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1474268454i/375902.jpg,"Can a song be measured?Meet a winning, winsome inchworm, proud of his ability to measure anything under the sun, from a robin's tail to a toucan's beak. When a hungry nightingale threatens to eat him for breakfast unless he can measure her song, the inchworm calls on his craft and skill to creatively solve the dilemma.",9780688132835,HarperCollinsPublishers
https://www.goodreads.com/book/show/169427.The_Fire_Cat,The Fire Cat,cat,cat,he/him,7274,4.16,203,Esther Averill,1960,"January 1, 1960",1960,1960s,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1428753571i/169427.jpg,"Pickles the fire cat to the rescue! Pickles is a young cat with big paws who wishes to do big things with them! When he's adopted by the local firehouse, Pickles works hard to be a good fire cat. He learns to jump on a fire truck. He learns to help put out a fire, and he even helps out in a rescue. Beginning readers will cheer as Pickles gets his wish and finds something big to do with his paws. With sweet illustrations from author-illustrator Esther Averill, this Level One I Can Read book is perfect for children learning to sound out words and sentences. Whether shared at home or in a classroom, the short sentences, familiar words, and simple concepts of Level One books support success for children eager to start reading on their own.Show more",9780064440387,HarperCollins
https://www.goodreads.com/book/show/838072.Lafcadio_,Lafcadio : The Lion Who Shot Back,lion,lion,he/him,7189,4.17,510,Shel Silverstein,1963,"January 1, 1963",1960,1960s,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348582307i/838072.jpg,"The book that started it all: Shel Silverstein's first children's book,Lafcadio, the Lion Who Shot Backis a whimsical tale of self-discovery and marshmallows, beloved by readers young and old""You don't have to shoot me,""says the young lion.""I will be your rug and I will lie in front of your fireplace and I won't move a muscle and you can sit on me and toast all the marshmallows you want. I love marshmallows.""But the hunter will not listen to reason, so what is there for a young lion to do? After eating up the hunter, Lafcadio takes the gun home and practices and practices until he becomes the world's greatest sharp-shooter.Now dressed in starched collars and fancy suits, and enjoying all the marshmallows he wants, Lafcadio is pampered and admired wherever he goes. But is a famous, successful, and admired lion a happy lion? Or is he a lion at all?Told and drawn with wit and gusto,Shel Silverstein'smodern fable speaks not only to children but to us all!Lafcadio, the Lion Who Shot Backis the book that started Shel Silverstein's incomparable career as a bestselling children's book author and illustrator. He is also the creator of picture books such asA Giraffe and a Half,Who Wants a Cheap Rhinoceros?,The Missing Piece,The Missing Piece Meets the Big O,and the perennial favoriteThe Giving Treeand of classic poetry collections such asWhere the Sidewalk Ends,A Light in the Attic,Falling Up,Every Thing On It,Don't Bump the Glump!.Show more",9780060256760,HarperCollins
https://www.goodreads.com/book/show/1116771.Curious_George_Learns_the_Alphabet,Curious George Learns the Alphabet,monkey,monkey,he/him,5328,4.22,88,H.A. Rey,1963,"January 1, 1963",1960,1960s,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348647169i/1116771.jpg,"What better way to learn to read than with Curious George as your classmate and the man with the yellow hat as your teacher?In this classic book by H.A. Rey, Curious George has progressed from learning to wash dishes, clean windows, and ride a bike to learning his letters—with time out for fun, food, football, mischief, and a surprise at the end!",9780395137185,Clarion Books
https://www.goodreads.com/book/show/977817.Possum_Magic,Possum Magic,possum,opossum,she/her,9069,4.18,361,Mem Fox,1983,"January 1, 1983",1980,1980s,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347696936i/977817.jpg,"Grandma Poss uses her best bush magic to make Hush invisible. But when Hush longs to be able to see herself again, the two possums must make their way across Australia to find the magic food that will make Hush visible once more. “Another treat from Mem Fox that is sure to be treasured. The whimsical illustrations are a wonderful complement.”-- Children’s Book Review Service",9780152632243,Clarion Books
https://www.goodreads.com/book/show/977817.Possum_Magic,Possum Magic,possum,opossum,she/her,9069,4.18,361,Mem Fox,1983,"January 1, 1983",1980,1980s,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347696936i/977817.jpg,"Grandma Poss uses her best bush magic to make Hush invisible. But when Hush longs to be able to see herself again, the two possums must make their way across Australia to find the magic food that will make Hush visible once more. “Another treat from Mem Fox that is sure to be treasured. The whimsical illustrations are a wonderful complement.”-- Children’s Book Review Service",9780152632243,Clarion Books
https://www.goodreads.com/book/show/310039.The_Berenstain_Bears_No_Girls_Allowed,The Berenstain Bears No Girls Allowed,bear,bear,he/him,9054,4.09,153,Stan Berenstain,1986,"January 1, 1986",1980,1980s,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1344369110i/310039.jpg,"This classic Berenstain Bears story is a perfect way for children to learn all about friendship and the importance of being fair!Come for a visit in Bear Country with this classic First Time Book® from Stan and Jan Berenstain. Brother and his friends are tired of Sister tagging along with them, so they create their own club where girls are not allowed. Now it’s up to Sister to not only create her own club, but to also find a way for the boys and girls to all hang out together . Includes over 50 bonus stickers!",9780394873312,Random House Books for Young Readers
https://www.goodreads.com/book/show/310039.The_Berenstain_Bears_No_Girls_Allowed,The Berenstain Bears No Girls Allowed,bear,bear,he/him,9054,4.09,153,Stan Berenstain,1986,"January 1, 1986",1980,1980s,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1344369110i/310039.jpg,"This classic Berenstain Bears story is a perfect way for children to learn all about friendship and the importance of being fair!Come for a visit in Bear Country with this classic First Time Book® from Stan and Jan Berenstain. Brother and his friends are tired of Sister tagging along with them, so they create their own club where girls are not allowed. Now it’s up to Sister to not only create her own club, but to also find a way for the boys and girls to all hang out together . Includes over 50 bonus stickers!",9780394873312,Random House Books for Young Readers
https://www.goodreads.com/book/show/310039.The_Berenstain_Bears_No_Girls_Allowed,The Berenstain Bears No Girls Allowed,bear,bear,she/her,9054,4.09,153,Stan Berenstain,1986,"January 1, 1986",1980,1980s,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1344369110i/310039.jpg,"This classic Berenstain Bears story is a perfect way for children to learn all about friendship and the importance of being fair!Come for a visit in Bear Country with this classic First Time Book® from Stan and Jan Berenstain. Brother and his friends are tired of Sister tagging along with them, so they create their own club where girls are not allowed. Now it’s up to Sister to not only create her own club, but to also find a way for the boys and girls to all hang out together . Includes over 50 bonus stickers!",9780394873312,Random House Books for Young Readers
https://www.goodreads.com/book/show/310039.The_Berenstain_Bears_No_Girls_Allowed,The Berenstain Bears No Girls Allowed,bear,bear,she/her,9054,4.09,153,Stan Berenstain,1986,"January 1, 1986",1980,1980s,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1344369110i/310039.jpg,"This classic Berenstain Bears story is a perfect way for children to learn all about friendship and the importance of being fair!Come for a visit in Bear Country with this classic First Time Book® from Stan and Jan Berenstain. Brother and his friends are tired of Sister tagging along with them, so they create their own club where girls are not allowed. Now it’s up to Sister to not only create her own club, but to also find a way for the boys and girls to all hang out together . Includes over 50 bonus stickers!",9780394873312,Random House Books for Young Readers
https://www.goodreads.com/book/show/652484.Fables,Fables,wolf,wolf,he/him,8731,4.15,439,Arnold Lobel,1980,"January 1, 1980",1980,1980s,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1349065576i/652484.jpg,"Short, original fables with fresh, unexpected morals poke subtle fun at human foibles through the antics of animals. . . . The droll illustrations, with tones blended to luminescent shading, are complete and humorous themselves.' -- Association of Library Service to Children, ALA.",9780060239749,HarperColl
https://www.goodreads.com/book/show/652484.Fables,Fables,frog,frog,he/him,8731,4.15,439,Arnold Lobel,1980,"January 1, 1980",1980,1980s,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1349065576i/652484.jpg,"Short, original fables with fresh, unexpected morals poke subtle fun at human foibles through the antics of animals. . . . The droll illustrations, with tones blended to luminescent shading, are complete and humorous themselves.' -- Association of Library Service to Children, ALA.",9780060239749,HarperColl
https://www.goodreads.com/book/show/652484.Fables,Fables,mouse,mouse,he/him,8731,4.15,439,Arnold Lobel,1980,"January 1, 1980",1980,1980s,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1349065576i/652484.jpg,"Short, original fables with fresh, unexpected morals poke subtle fun at human foibles through the antics of animals. . . . The droll illustrations, with tones blended to luminescent shading, are complete and humorous themselves.' -- Association of Library Service to Children, ALA.",9780060239749,HarperColl
https://www.goodreads.com/book/show/652484.Fables,Fables,cat,cat,he/him,8731,4.15,439,Arnold Lobel,1980,"January 1, 1980",1980,1980s,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1349065576i/652484.jpg,"Short, original fables with fresh, unexpected morals poke subtle fun at human foibles through the antics of animals. . . . The droll illustrations, with tones blended to luminescent shading, are complete and humorous themselves.' -- Association of Library Service to Children, ALA.",9780060239749,HarperColl
https://www.goodreads.com/book/show/846065.The_Berenstain_Bears_and_the_Truth,The Berenstain Bears and the Truth,bear,bear,he/him,8094,4.12,151,Stan Berenstain,1983,"January 1, 1983",1980,1980s,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320553777i/846065.jpg,"This classic Berenstain Bears story is a perfect way to teach children about the importance of honesty!Come for a visit in Bear Country with this classic First Time Book® from Stan and Jan Berenstain. When Mama goes to the market, Brother and Sister play soccer in the house . . . and end up breaking a lamp! When Mama asks them what happened, they tell her a series of whoppers that just get bigger and bigger. Will they ever tell her the truth?",9780394856407,Random House Books for Young Readers
https://www.goodreads.com/book/show/846065.The_Berenstain_Bears_and_the_Truth,The Berenstain Bears and the Truth,bear,bear,he/him,8094,4.12,151,Stan Berenstain,1983,"January 1, 1983",1980,1980s,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320553777i/846065.jpg,"This classic Berenstain Bears story is a perfect way to teach children about the importance of honesty!Come for a visit in Bear Country with this classic First Time Book® from Stan and Jan Berenstain. When Mama goes to the market, Brother and Sister play soccer in the house . . . and end up breaking a lamp! When Mama asks them what happened, they tell her a series of whoppers that just get bigger and bigger. Will they ever tell her the truth?",9780394856407,Random House Books for Young Readers
https://www.goodreads.com/book/show/846065.The_Berenstain_Bears_and_the_Truth,The Berenstain Bears and the Truth,bear,bear,she/her,8094,4.12,151,Stan Berenstain,1983,"January 1, 1983",1980,1980s,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320553777i/846065.jpg,"This classic Berenstain Bears story is a perfect way to teach children about the importance of honesty!Come for a visit in Bear Country with this classic First Time Book® from Stan and Jan Berenstain. When Mama goes to the market, Brother and Sister play soccer in the house . . . and end up breaking a lamp! When Mama asks them what happened, they tell her a series of whoppers that just get bigger and bigger. Will they ever tell her the truth?",9780394856407,Random House Books for Young Readers
https://www.goodreads.com/book/show/846065.The_Berenstain_Bears_and_the_Truth,The Berenstain Bears and the Truth,bear,bear,she/her,8094,4.12,151,Stan Berenstain,1983,"January 1, 1983",1980,1980s,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320553777i/846065.jpg,"This classic Berenstain Bears story is a perfect way to teach children about the importance of honesty!Come for a visit in Bear Country with this classic First Time Book® from Stan and Jan Berenstain. When Mama goes to the market, Brother and Sister play soccer in the house . . . and end up breaking a lamp! When Mama asks them what happened, they tell her a series of whoppers that just get bigger and bigger. Will they ever tell her the truth?",9780394856407,Random House Books for Young Readers
https://www.goodreads.com/book/show/702559.The_Berenstain_Bears_Trick_or_Treat,The Berenstain Bears Trick or Treat,bear,bear,he/him,7877,4.25,128,Stan Berenstain,1989,"January 1, 1989",1980,1980s,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1344371651i/702559.jpg,"Carve out family time for this classic Berenstain Bears Halloween story—featuring over 50 bonus stickers!Come for a visit in Bear Country with this classic book from Stan and Jan Berenstain. It’s Halloween and Brother and Sister can’t wait to go trick-or-treating with all of their friends, but when someone in the group encourages the kids to play a trick, things don’t go as planned. All little cubs can celebrate Halloween and learn about how to be a good friend and neighbor—and the bonus stickers makes this book the perfect gift for Fall!Continue to celebrate the true meaning of the seasons with more heartwarming holiday books from the Berenstain Bears—perfectly giftable with bonus stickers and more!- The Berenstain Bears’ Funny Valentine-The Berenstain Bears and the Real Easter Eggs-The Berenstain Bears and the Mama’s Day Surprise-The Berenstain Bears and the Papa’s Day Surprise-The Berenstain Bears Meet Santa BearShow more",9780679800910,Random House Books for Young Readers
https://www.goodreads.com/book/show/702559.The_Berenstain_Bears_Trick_or_Treat,The Berenstain Bears Trick or Treat,bear,bear,he/him,7877,4.25,128,Stan Berenstain,1989,"January 1, 1989",1980,1980s,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1344371651i/702559.jpg,"Carve out family time for this classic Berenstain Bears Halloween story—featuring over 50 bonus stickers!Come for a visit in Bear Country with this classic book from Stan and Jan Berenstain. It’s Halloween and Brother and Sister can’t wait to go trick-or-treating with all of their friends, but when someone in the group encourages the kids to play a trick, things don’t go as planned. All little cubs can celebrate Halloween and learn about how to be a good friend and neighbor—and the bonus stickers makes this book the perfect gift for Fall!Continue to celebrate the true meaning of the seasons with more heartwarming holiday books from the Berenstain Bears—perfectly giftable with bonus stickers and more!- The Berenstain Bears’ Funny Valentine-The Berenstain Bears and the Real Easter Eggs-The Berenstain Bears and the Mama’s Day Surprise-The Berenstain Bears and the Papa’s Day Surprise-The Berenstain Bears Meet Santa BearShow more",9780679800910,Random House Books for Young Readers
https://www.goodreads.com/book/show/702559.The_Berenstain_Bears_Trick_or_Treat,The Berenstain Bears Trick or Treat,bear,bear,she/her,7877,4.25,128,Stan Berenstain,1989,"January 1, 1989",1980,1980s,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1344371651i/702559.jpg,"Carve out family time for this classic Berenstain Bears Halloween story—featuring over 50 bonus stickers!Come for a visit in Bear Country with this classic book from Stan and Jan Berenstain. It’s Halloween and Brother and Sister can’t wait to go trick-or-treating with all of their friends, but when someone in the group encourages the kids to play a trick, things don’t go as planned. All little cubs can celebrate Halloween and learn about how to be a good friend and neighbor—and the bonus stickers makes this book the perfect gift for Fall!Continue to celebrate the true meaning of the seasons with more heartwarming holiday books from the Berenstain Bears—perfectly giftable with bonus stickers and more!- The Berenstain Bears’ Funny Valentine-The Berenstain Bears and the Real Easter Eggs-The Berenstain Bears and the Mama’s Day Surprise-The Berenstain Bears and the Papa’s Day Surprise-The Berenstain Bears Meet Santa BearShow more",9780679800910,Random House Books for Young Readers
https://www.goodreads.com/book/show/702559.The_Berenstain_Bears_Trick_or_Treat,The Berenstain Bears Trick or Treat,bear,bear,she/her,7877,4.25,128,Stan Berenstain,1989,"January 1, 1989",1980,1980s,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1344371651i/702559.jpg,"Carve out family time for this classic Berenstain Bears Halloween story—featuring over 50 bonus stickers!Come for a visit in Bear Country with this classic book from Stan and Jan Berenstain. It’s Halloween and Brother and Sister can’t wait to go trick-or-treating with all of their friends, but when someone in the group encourages the kids to play a trick, things don’t go as planned. All little cubs can celebrate Halloween and learn about how to be a good friend and neighbor—and the bonus stickers makes this book the perfect gift for Fall!Continue to celebrate the true meaning of the seasons with more heartwarming holiday books from the Berenstain Bears—perfectly giftable with bonus stickers and more!- The Berenstain Bears’ Funny Valentine-The Berenstain Bears and the Real Easter Eggs-The Berenstain Bears and the Mama’s Day Surprise-The Berenstain Bears and the Papa’s Day Surprise-The Berenstain Bears Meet Santa BearShow more",9780679800910,Random House Books for Young Readers
